,FS-H,FS-A,FS-W,SS-H,SS-A,SS-W,FL1-H,FL1-A,FL1-W,FL2-H,FL2-A,FL2-W,FL3-H,FL3-A,FL3-W,FL4-H,FL4-A,FL4-W,FL5-H,FL5-A,FL5-W,FL6-H,FL6-A,FL6-W,FL7-H,FL7-A,FL7-W,FL8-H,FL8-A,FL8-W,FL9-H,FL9-A,FL9-W,FL10-H,FL10-A,FL10-W,Time
419,80560,1048575,616,15840,1048575,421,6731,424403,450,6347,336369,429,6926,417942,775,6090,241545,427,535,32109,655,10800,654666,593,3678,216725,592,1978,115005,591,5237,307479,424,4350,258309,436,4309
420,49296,424428,97,3491,31856,211,1250,12689,184,1142,10447,225,2505,16037,289,1296,9216,163,261,2478,156,3036,26063,112,1005,8775,112,539,4650,111,1031,8388,139,769,6648,142,4309
421,46256,843414,478,11908,207878,196,5261,92178,187,4075,67389,173,5360,91167,309,2514,36062,372,207,3449,419,4322,53150,432,1467,18189,428,811,9558,419,3255,67582,275,2925,61996,289,4309
422,36560,481836,203,3009,49691,378,1258,17500,294,1867,19768,285,3496,28670,90,1271,11462,205,151,1505,276,1114,20016,374,364,6283,368,189,3179,361,717,9251,264,735,9031,267,4309
423,46464,671440,232,18304,165477,209,2425,38521,295,2410,38000,288,3470,43586,291,1927,15665,96,261,3529,237,6592,94287,238,1979,27819,234,973,13593,232,1947,35752,330,1789,30604,311,4309
424,75232,1048575,893,11498,573535,892,2959,164091,955,3189,138552,904,4995,173431,911,2909,114040,856,580,19074,921,9017,347039,858,3074,114208,853,1670,60977,848,1693,86490,950,1588,77269,945,4309
425,93936,1048575,433,24688,601806,365,7964,200375,345,5667,152559,335,8493,201802,309,6705,129139,292,986,18965,187,17680,395647,236,5796,129517,237,3079,68725,235,3870,110320,368,3155,93475,355,4310
426,28032,227410,88,1487,19916,131,1056,7910,69,1203,7271,58,2321,9499,54,1225,8628,333,93,671,259,1824,18876,91,596,5979,91,311,3145,89,973,6631,79,755,5228,77,4310
427,47264,715688,259,10278,137310,242,2685,35755,269,2159,23584,180,2208,29988,280,1734,18018,262,262,3075,191,3238,50390,254,1090,16699,253,579,8828,245,934,14839,269,835,13492,273,4310
428,33984,344258,119,4485,60196,169,1028,13108,248,976,12024,301,1613,18403,333,1054,9424,348,157,1921,333,2505,38094,315,787,11787,310,436,6230,297,556,7591,289,442,6711,327,4311
429,30000,745732,440,3117,61034,467,588,10579,505,787,9316,473,829,11599,495,1078,10626,472,191,2336,495,1571,32391,434,502,10416,435,266,5669,522,249,4075,491,163,3138,522,4311
430,63440,1048575,639,10681,367910,174,2422,98499,419,1807,72051,530,3114,93245,406,2499,62263,70,346,12421,541,4773,223853,357,1519,71297,357,788,37317,361,1323,45884,433,1152,41372,463,4311
431,102592,1048575,750,21744,1048575,555,5381,378011,707,4168,270782,673,6228,342544,669,5688,261410,676,725,42956,735,11555,809609,645,4052,264042,608,2261,141368,587,2894,201788,456,2831,184757,441,4311
432,105328,1048575,811,33296,1048575,567,7474,396207,774,6075,297413,687,9401,371593,709,8409,309917,473,1158,53426,505,21472,1048575,425,7235,364776,425,3870,193778,421,3707,184811,711,3490,166054,595,4311
433,35920,499919,199,3463,45508,198,1521,17513,199,1297,13203,199,1756,19422,213,1414,11910,136,148,1156,140,2829,36733,187,865,11360,191,462,5945,184,1038,11449,150,899,10288,151,4311
434,32928,605994,439,6715,113751,297,2368,40901,313,2021,33866,260,3576,50971,235,1439,11709,208,193,1003,36,1777,28788,217,584,9301,210,309,4869,214,1660,29944,300,1318,24825,299,4311
435,90384,1048575,837,16112,639368,645,5754,240195,608,5328,175372,509,6571,227782,693,3796,159434,820,709,23995,584,10774,471228,664,3572,153182,653,1904,81189,642,2811,127274,683,2646,111007,655,4311
436,35600,563101,314,3646,65806,325,1135,16952,373,1201,13270,333,2170,18916,266,1187,9724,361,121,1144,256,1893,16167,254,574,4666,250,295,2113,244,525,10162,357,537,9415,355,4311
437,95632,1048575,610,16880,699079,543,5825,201497,427,4431,160369,558,6951,219446,538,2295,83311,963,407,8416,522,4829,151033,257,1587,48120,244,836,24470,243,3746,140810,467,3183,121656,453,4311
438,104352,1048575,321,8227,169508,181,2923,66695,544,2978,56717,562,5892,67004,130,3126,50702,359,397,7720,368,8029,170595,355,2586,54594,353,1364,27846,343,1489,38045,555,1362,33004,545,4311
439,72624,1048575,680,10997,494619,741,4733,155612,592,3550,115197,683,5901,145022,485,4304,110603,632,378,14185,935,9503,341422,615,3166,112055,528,1679,59331,517,2656,92240,596,2365,81858,594,4312
440,107728,1048575,405,14112,770825,903,5387,239940,704,4524,189602,708,7025,240444,452,3533,159708,485,450,21781,521,7095,406558,377,2440,133071,368,1284,70615,374,2994,146148,739,2669,127885,734,4312
441,27648,279329,137,3352,46343,215,1383,14956,142,1026,12828,228,2504,17077,138,1340,10556,145,195,1367,97,3699,37480,160,1183,12042,162,629,6341,160,643,9046,235,532,7869,228,4312
442,27584,138722,73,2543,12601,71,591,3185,83,617,2837,95,1083,5360,126,1254,5735,68,419,1628,57,7511,44166,86,2380,14130,86,1221,7183,85,748,3077,56,495,2216,64,4817
443,27808,154934,80,3289,17186,76,322,1634,84,456,1814,24,448,1565,86,762,2639,39,83,427,96,1547,10120,96,484,3167,94,265,1651,89,177,982,68,110,623,78,5162
444,46400,781441,351,6798,126108,255,3250,53367,305,2581,44631,433,3831,52251,366,1187,16946,414,110,1635,486,1326,26798,418,416,8366,418,221,4349,418,2475,41950,311,1960,34018,333,5170
445,131872,1048575,9,21024,1048575,229,6954,687308,279,6100,505134,253,8979,669513,156,5139,416331,251,680,66877,231,12383,1048575,526,4219,400663,523,2281,215255,528,4772,404839,309,4335,363324,309,5170
446,142816,1048575,270,72320,1048575,1023,7214,477598,300,6359,397392,212,9737,497927,105,6196,321883,136,937,47411,146,17088,827520,19,5518,268081,19,2929,142890,15,3973,249165,338,3545,226422,328,5170
447,27744,172313,88,5661,31018,80,614,3938,67,467,3375,126,857,4280,201,513,3094,308,76,529,71,328,2010,205,97,542,237,48,275,232,747,4001,71,624,2992,59,5170
448,53728,884288,197,4888,88444,393,2402,36888,156,1886,28037,286,3723,42757,310,2296,37433,502,290,5102,433,4341,74684,294,1453,24945,289,790,13148,279,1296,23278,336,1240,21362,326,5170
449,35248,570333,254,3800,77126,395,2110,29622,190,1970,21894,166,3148,29481,164,2311,24674,269,193,2611,381,4069,86246,400,1390,29187,399,750,15519,393,1526,22855,261,1536,20865,183,5170
450,37312,503809,217,4728,81297,360,1571,23908,298,1087,16886,265,3146,26394,72,2327,28512,215,279,3873,296,6439,125458,351,2180,42139,350,1158,22359,349,823,13001,335,769,10988,191,5170
451,61216,1048575,429,9417,417470,558,4178,148552,551,3482,120439,490,5933,153427,597,2272,98403,992,326,12887,951,6852,330168,969,2273,102746,940,1228,53308,928,5018,111379,102,4067,91614,134,5171
452,149664,1048575,565,21728,870947,708,8119,281014,541,7116,225519,533,8515,279841,496,5134,195832,787,829,31547,782,15472,687893,751,5278,229361,727,2832,122349,718,4506,161864,541,4153,144560,535,5171
453,47632,680487,323,11521,94464,354,1374,20822,335,1259,18659,357,2504,28306,297,931,11538,302,144,1809,437,1823,29572,391,572,9074,377,300,4615,375,563,10669,348,596,10658,342,5171
454,137472,1048575,467,109168,1048575,1023,12737,529079,1023,9697,418303,17,13264,521306,136,7439,300473,1023,864,48824,133,13584,857660,334,4500,279622,328,2402,147594,327,7965,307025,1023,8040,290085,1023,5171
455,95424,1048575,721,19888,1048575,623,6670,595972,739,5026,456500,829,8458,580966,607,6106,339073,595,769,48823,503,11803,831254,579,3931,287179,575,2062,152162,575,4527,360107,734,3694,314863,760,5171
456,45952,575312,177,4590,57987,213,1101,15605,296,1029,12312,256,1132,14806,355,1023,9653,259,166,1292,159,2006,26934,176,622,7992,144,320,4082,151,419,7424,308,464,7546,309,5172
457,43616,1048575,891,8780,327754,732,2726,89294,612,2412,66006,637,5096,94642,406,2578,65644,722,306,8620,865,5290,181830,797,1737,60460,795,907,31735,782,1248,44690,547,1178,40266,516,5172
458,124256,1048575,332,24384,877834,443,10869,356402,372,9712,293561,366,13392,380506,329,6223,192228,381,821,29212,360,11973,570151,574,4040,188373,577,2136,98679,575,6605,202857,326,6230,186465,333,5172
459,27120,365297,180,2389,34145,281,550,3863,71,373,2782,129,747,3029,335,864,5024,98,125,807,68,2100,18068,125,615,5329,127,342,2857,122,124,1278,251,112,1094,124,5173
460,79680,1048575,215,15504,973872,768,4432,316641,816,4440,242981,724,6362,317308,720,3928,246904,780,460,35123,845,7453,699472,625,2432,226064,632,1298,119740,719,2552,177989,808,2373,151639,256,5174
461,34896,379892,147,6029,80587,187,1636,12903,104,1009,9596,130,2236,13227,101,1891,18263,145,165,2114,264,2983,47171,277,957,15227,276,499,7875,275,584,7343,162,428,5511,170,5174
462,71984,1048575,575,13392,484673,658,3348,154924,746,2907,124850,918,4250,162236,686,3239,134141,893,524,17729,494,8387,377952,561,2823,125935,557,1504,66889,557,2083,89979,690,1976,77012,711,5174
463,27056,343396,215,4350,57024,200,2009,23649,210,1702,17076,167,2835,20837,71,2140,21457,222,277,2545,225,4804,69061,238,1507,21813,239,810,11417,232,1266,18673,246,1072,15064,245,5174
464,55520,1048575,452,6026,176124,539,1263,24558,279,1729,21457,168,2112,19485,231,952,11862,451,221,2267,548,2762,35804,177,865,10953,178,447,5542,173,460,11369,608,524,11163,485,5174
465,140304,1048575,776,48416,1048575,710,11130,579238,722,9091,456129,705,12013,540391,705,7162,334425,688,935,41170,654,19232,842667,480,6375,279034,469,3403,148564,468,5729,295833,741,5335,281823,751,5174
466,32752,547281,315,4114,69817,322,1589,22402,338,1085,16571,320,3626,30129,120,2470,25447,311,337,4154,323,5538,70007,249,1738,21893,250,940,11414,247,829,12767,304,805,11587,299,5175
467,169408,1048575,549,26480,1048575,588,11432,834468,584,8992,656133,539,12492,867713,582,10985,735080,46,1752,119818,30,33456,1048575,1023,12195,844169,1023,6724,455739,1023,4480,385080,655,3997,357275,667,5175
468,75760,1048575,806,14624,360445,301,4649,114112,202,4642,95501,222,6186,118500,198,4024,85431,410,425,12943,785,9362,294547,467,3206,96008,451,1716,51100,452,2155,63370,314,1975,55397,285,5176
469,125520,1048575,449,19888,1048575,657,6348,625048,630,4489,461835,697,7351,562262,583,5039,405808,614,793,75215,646,12245,1048575,507,4045,437016,561,2138,231150,566,2649,321593,855,2420,283197,700,5177
470,136560,1048575,755,34032,1048575,580,6116,377839,633,4292,291678,669,7455,377105,664,4522,259138,469,666,41286,652,9498,694560,484,3133,232842,489,1627,123618,486,2430,164578,653,2248,153313,617,5177
471,62208,1048575,393,9287,318055,758,3301,89344,279,2055,65788,421,5170,82522,134,2334,75282,619,319,11227,614,6289,263803,608,2004,82751,607,1047,43704,604,1327,46725,759,1215,40978,754,5190
472,28048,280779,136,2459,33061,190,1471,14195,150,1401,10774,123,1559,12355,129,627,5592,233,195,1299,88,1613,14827,119,552,5060,116,287,2680,119,857,11149,190,729,9700,195,5190
473,41024,703516,424,3769,74197,444,1011,11665,217,594,7972,375,594,7055,468,1417,13456,244,245,1944,77,3891,64401,127,1240,20284,125,677,10710,120,271,4862,425,236,4266,365,5190
474,27536,468424,342,5358,63826,354,2016,26353,234,1928,21042,281,1806,19062,313,1758,17537,225,180,2453,348,3969,43950,215,1267,13962,217,674,7342,214,1229,14436,249,1144,12597,251,5190
475,42704,522472,136,3272,45099,261,1227,12937,201,1114,10436,197,1433,11115,264,942,8047,312,199,1553,255,1609,19825,400,538,6584,400,283,3402,400,484,5640,191,409,4723,185,5190
476,95552,1048575,497,17280,905007,810,6406,285606,467,5290,216575,443,8262,267311,401,5502,196534,460,825,32659,518,16544,618652,168,5441,205026,170,2882,108066,164,2844,132415,458,2595,119560,458,5190
477,77392,1048575,629,24928,520741,709,5751,172880,714,5862,150228,615,6971,197981,712,3940,97781,709,452,11973,617,8053,257330,663,2701,85487,663,1469,45573,662,3407,117305,788,2980,98263,733,5190
478,121136,1048575,778,58688,1048575,1023,6008,518253,783,5146,391703,777,8508,521306,800,4910,341100,802,724,57791,766,12576,1048017,581,4003,347702,581,2134,185390,581,2918,257921,769,2439,228865,770,5190
479,96992,1048575,640,11214,556811,664,4717,196238,663,4059,151126,650,6258,202403,639,5433,150647,308,729,22039,646,15600,483040,212,5293,161165,193,2849,86670,193,2247,100187,686,1964,91460,700,5190
480,60800,1048575,859,10765,344025,316,3285,106019,569,2847,78925,901,4874,103918,529,3196,76553,545,471,11101,525,7294,286630,852,2329,92758,853,1238,48599,851,1559,58748,696,1342,48168,905,5190
481,109856,1048575,670,11828,565693,862,5624,226600,818,3858,164983,889,5453,212590,853,7656,184635,280,827,29598,845,19600,690326,419,6869,229405,393,3675,121723,392,2471,113079,858,2347,100898,869,5190
482,61056,1048575,794,6695,517544,833,2056,138276,919,2118,112491,774,3094,135428,860,2264,115597,933,326,13396,904,6494,348255,163,2070,110606,164,1131,58878,159,1314,68634,745,1305,65371,739,5190
483,28448,382600,210,2545,28915,126,885,10556,306,616,6731,299,1517,11094,226,1595,12375,264,110,721,108,2933,43844,267,946,13915,268,496,7164,268,1105,8939,57,940,7622,52,5191
484,130320,1048575,197,51120,1048575,886,8037,674685,317,5930,504274,253,8966,662487,267,5958,490025,234,1204,74032,130,23712,1048575,152,8644,490699,147,4627,262162,148,3854,370358,296,3523,333642,286,5191
485,58896,1048575,472,12353,355709,823,3418,100608,675,3159,81383,612,4501,116861,709,1921,45292,660,255,6348,818,3480,93614,614,1129,30783,488,615,16351,479,2218,68818,672,1934,61688,665,5191
486,81760,1048575,374,13328,336785,635,3802,86470,353,3118,58640,276,3636,76462,388,4165,58959,281,557,9375,273,10562,205339,244,3517,66866,236,1868,34993,234,1564,41628,424,1376,35011,390,5191
487,78208,1048575,468,8400,239838,504,3474,77385,422,3582,64627,393,5044,78584,363,3696,77816,506,610,13176,434,13199,315158,464,4240,102947,472,2258,54813,472,1456,36163,455,1220,30426,442,5191
488,27536,243362,129,3117,27738,124,1622,13605,169,1002,9661,183,2111,15480,189,1321,8838,129,92,579,192,903,6747,114,277,2091,117,146,1010,109,678,7919,203,584,7008,207,5191
489,46624,562952,205,10433,115260,139,4190,40937,140,3221,32849,159,5149,41799,83,2406,25856,195,374,3024,169,10897,91587,90,3408,28864,88,1699,14535,88,2187,23961,151,1771,20397,166,5191
490,67296,1048575,619,23936,454859,82,2576,127604,659,1936,91548,959,3534,135310,859,3229,115804,774,584,21193,420,14000,477233,289,4628,156320,261,2493,83464,242,1344,65693,639,1315,58208,635,5191
491,131152,1048575,481,21392,1048575,479,7499,528610,503,4883,401402,544,7320,511158,721,8511,476752,291,1045,70320,491,25184,1048575,244,8538,504119,244,4572,269474,244,3366,280223,566,2965,247124,561,5192
492,114416,1048575,611,22336,783859,556,5118,256254,651,5016,201098,583,8590,274744,586,3844,140750,587,494,18062,632,8979,344090,552,2859,110382,556,1522,57840,547,4399,172050,570,3742,143023,538,5192
493,63264,1048575,359,33232,581330,348,14512,182384,154,9055,121728,274,16064,151453,169,2882,46420,315,268,2492,277,1542,26424,405,489,8296,429,250,4251,423,21040,276047,163,13664,178373,152,5192
494,35616,857985,439,8767,156464,283,2307,50187,423,1745,41553,481,4119,53416,180,3598,50275,220,396,6714,378,7145,114045,243,2239,35611,244,1192,18816,244,806,19885,455,821,18240,401,5192
495,29936,323950,167,1108,15857,242,772,6735,119,710,4398,57,738,4754,239,489,3240,168,101,749,168,2123,19325,134,610,5663,134,305,2951,141,304,3203,159,267,3037,195,5208
496,126896,1048575,810,22256,1048575,813,6193,370386,857,5546,294418,839,7425,369812,910,7205,273367,718,974,42486,803,16400,881946,788,5482,288008,787,2961,153301,784,3131,198203,937,2762,174463,929,5209
497,140464,1048575,261,76144,1048575,144,7406,661686,505,5733,507733,520,8132,634506,481,9141,511579,1023,1406,87662,1023,28064,1048575,1023,9614,579119,1023,5079,308186,1023,11228,421725,168,11584,397896,167,5209
498,31296,379866,224,3534,46901,168,2290,22845,145,1842,16641,130,2369,24136,183,1422,10729,123,215,1239,74,2325,22483,209,744,7142,208,397,3735,206,1092,15540,202,1027,13478,176,5209
499,27712,406663,269,4316,74781,279,1862,28631,297,2061,25028,218,2992,33538,300,1498,17357,207,148,1482,226,3829,49800,253,1313,16250,237,692,8402,236,1250,20912,300,1083,18940,297,5209
500,27760,338730,187,2888,39571,221,1138,10693,162,731,7255,197,2583,15817,114,658,4753,121,69,513,169,1004,13647,222,336,4455,212,176,2275,213,739,8954,204,694,8001,186,5209
501,59120,1048575,453,12733,230121,405,6127,90585,187,5024,70440,183,7662,90282,157,2737,33195,360,375,3943,194,2437,49729,388,814,16378,389,429,8444,387,3463,48839,181,2891,42482,188,5209
502,94704,1048575,496,15424,1048575,551,5271,590198,559,4612,462302,607,7029,604725,557,4138,454222,917,625,68081,525,11277,1048575,869,3709,434145,865,1923,230291,866,3046,320328,529,2584,292043,550,5209
503,45872,871544,315,21968,400835,297,8600,142615,294,9169,135550,232,12855,205512,287,3122,43451,297,205,2617,300,1849,2630,16,647,1066,19,375,710,19,6775,123144,303,6328,116499,312,5209
504,28240,510123,317,4182,68920,293,1662,23264,270,1166,15665,265,1679,20167,306,1846,18092,297,242,3135,291,3744,66279,302,1177,21105,305,615,11152,304,627,11782,341,534,9950,312,5211
505,99776,1048575,708,14800,581765,710,6438,217805,602,4913,179598,637,8094,220067,609,4647,128615,587,546,18857,719,10849,391680,677,3433,126484,678,1815,67009,680,2909,109366,644,2719,103138,648,5211
506,52224,500250,130,2670,33687,189,2260,18590,124,2001,15571,137,1993,17162,165,814,8195,159,210,1511,191,2876,31093,146,955,10085,145,505,5443,149,877,9659,154,744,7675,166,5211
507,103440,1048575,883,22000,1048575,779,7940,536658,785,6241,419815,806,8270,549269,793,6729,387797,892,935,61685,931,16688,1048575,497,5682,431339,493,3009,231092,493,3833,277188,829,3384,248197,815,5211
508,37568,511682,205,2726,41755,346,1232,16745,205,1222,13316,219,1802,13341,70,2094,20612,146,293,3353,178,6353,89415,204,2112,29571,202,1152,15928,200,638,9629,249,499,7840,280,5212
509,26656,373648,198,5292,74585,181,2003,22477,203,1322,17977,323,3031,29149,208,2294,15240,71,198,2040,208,2789,30201,137,873,9739,140,463,5181,138,1471,16343,190,1347,14891,185,5212
510,46576,576028,171,5444,86322,273,2938,36954,176,2453,29010,291,3454,29595,220,2230,23413,144,345,3141,113,4603,46866,122,1528,15537,123,833,8307,120,1512,21814,282,1377,19546,299,5212
511,141968,1048575,157,22880,1048575,265,7499,480474,309,6226,366074,312,8915,475724,262,6318,333711,232,1114,55891,92,19984,1048575,1023,6435,359681,1023,3399,191944,1023,3478,241480,338,3283,217912,348,5212
512,32992,338225,116,2810,44654,327,1332,15021,235,1026,11277,236,1525,15510,295,1043,8093,112,133,1062,85,1816,20996,163,584,6618,159,303,3398,158,540,8001,282,480,6735,277,5213
513,35840,462044,316,3222,54816,314,1587,25741,317,1200,17826,342,2226,20072,320,1884,23882,346,391,5673,337,6651,119893,319,2226,38511,316,1070,19036,318,827,14686,367,675,11738,379,5213
514,40128,584887,187,7414,117377,273,2843,47303,385,2080,32562,326,3351,43872,332,1891,24172,285,195,2569,356,4988,66101,202,1631,21628,196,873,11446,192,1759,35996,400,1593,31142,400,5213
515,71040,1048575,836,8869,377923,817,3988,146984,801,4018,123682,774,6225,161167,689,4184,97233,742,466,11825,772,7610,249567,747,2522,81963,747,1340,43824,747,2368,79407,801,2047,70176,814,5213
516,104416,1048575,742,27648,1014669,571,14224,475835,404,12956,395994,414,18544,557688,377,7058,190055,536,781,18838,217,16368,388735,123,5483,128285,124,2878,68099,125,6984,251022,564,5998,220324,574,5213
517,28288,367821,323,6139,75230,316,1614,24172,331,1131,12422,328,1845,19834,346,1795,25314,338,462,5380,255,8932,144602,296,2724,44787,299,1333,21828,299,1640,20256,342,1460,16850,342,5213
518,48448,837825,248,4000,92253,457,2449,43962,383,2185,35614,393,3874,44823,304,1952,24900,417,253,4480,465,6384,99915,320,2006,31569,319,1055,16618,316,1387,26790,405,1161,22207,402,5213
519,100864,1048575,150,16368,777444,224,6793,271128,251,5266,204800,224,6265,263165,343,4733,183235,275,535,24144,815,11033,569410,252,3668,186166,243,1982,99269,235,2582,116043,218,2389,97746,216,5213
520,66000,1048575,727,10681,538252,995,3922,169981,783,3287,137701,767,4983,176784,796,3254,109055,1020,381,13840,1017,7723,345526,885,2533,114446,882,1317,59896,883,2758,126861,766,2362,108921,779,5213
521,28928,494209,424,3669,59318,282,1670,20570,251,1254,15441,178,2393,23604,298,1790,19003,248,304,2337,131,4194,64833,297,1464,22035,294,806,12066,295,948,12576,243,883,11302,239,5213
522,61520,731280,447,6047,83728,419,2360,33477,455,1449,22675,533,2841,32177,439,1991,22831,417,324,3966,431,3797,64790,405,1239,21166,408,645,11021,407,1153,17171,489,1065,15394,474,5213
523,27712,350673,323,4450,77233,352,1663,25393,341,1366,19803,341,1794,21958,236,1545,19161,327,222,2477,314,3468,55796,341,1118,17753,340,585,9469,342,982,15708,346,939,14946,341,5213
524,100400,1048575,608,15376,600625,408,6539,224363,310,6089,175886,367,6003,228089,825,7170,188731,463,885,25724,747,21664,659153,382,7147,215092,383,3771,114957,384,3250,126413,359,3058,112466,337,5214
525,35456,571991,268,7602,116351,241,1869,31069,370,1965,26583,337,2336,27674,278,2448,24351,326,233,3166,378,4486,65622,402,1501,21352,395,774,11141,385,991,16233,335,863,13315,223,5214
526,27488,144391,73,3595,20621,73,702,4482,53,937,5679,53,988,4553,320,675,1954,45,48,70,23,1128,6443,82,339,1781,79,175,914,79,581,3463,55,441,2892,65,5214
527,45952,550674,165,3495,32605,120,1605,13064,99,1385,8965,84,1230,8629,161,749,6484,139,139,1254,175,1704,20759,165,551,6525,158,297,3354,154,529,5323,152,510,5265,155,5214
528,131312,1048575,391,29280,775579,357,12913,282688,306,11287,226895,300,14560,302233,268,8296,145849,197,1096,17744,259,17024,351344,358,5611,112290,340,2990,59713,327,6812,165760,373,6013,149123,378,5214
529,49328,1048575,913,6195,336673,935,2712,124655,759,2540,93909,941,4178,127940,906,3846,93927,501,670,19582,503,13232,472745,539,4041,145690,547,2038,73391,545,2034,91663,950,1988,74206,937,5215
530,56352,1048575,514,15632,225808,232,3101,72688,451,2336,51914,613,3890,75245,652,3837,57020,388,354,9098,538,6163,148889,534,1989,49826,537,1090,26908,535,2019,46288,551,1645,39584,551,5215
531,105632,1048575,552,16800,590412,578,3587,143113,733,3613,120569,745,4108,142177,798,3260,86306,645,393,12167,742,7398,269001,529,2411,85904,524,1288,45383,519,1987,73554,689,1850,68420,742,5215
532,61488,1048575,393,9700,220811,582,2802,67242,510,2384,52848,506,4176,78248,430,3568,70292,476,447,10023,465,9979,241150,415,3349,80654,410,1803,42778,410,1346,36489,515,1276,32695,512,5215
533,28528,510104,366,3969,67592,399,2208,24983,229,2043,20757,206,2720,23422,123,1982,15733,215,245,2385,387,4008,58147,400,1374,19251,377,731,10237,374,1186,15215,400,953,13431,400,5215
534,84352,1048575,250,46336,750512,227,16176,264129,244,12896,210282,223,17792,259498,254,5224,72956,172,165,2087,299,759,10439,181,244,3930,240,130,2147,285,11847,198412,240,9920,167522,242,5215
535,34096,468162,326,9220,115087,314,1823,33349,399,1312,23618,399,2117,26877,389,1338,12725,260,143,1597,400,1107,23941,400,339,7283,400,183,3890,400,1511,21338,309,1426,20897,280,5215
536,102960,1048575,602,23072,693092,498,10144,265856,475,8025,216431,479,11636,289363,465,5412,141118,505,693,18440,522,11312,338380,458,3809,113892,458,2045,61030,456,5282,164757,535,5022,152392,518,5215
537,114544,1048575,426,156368,1048575,187,8788,228269,487,6482,166468,526,11749,210054,323,5183,117972,485,775,13380,349,8456,227775,441,2795,74690,443,1483,39607,451,18256,269548,174,14976,224871,175,5216
538,76848,1048575,261,17440,231874,168,5068,63587,149,4245,54703,224,5959,74932,155,3696,46785,311,760,7080,167,12175,127929,138,3901,40879,140,2069,21842,148,1989,29546,184,1834,27715,187,5216
539,88928,1048575,792,16160,671959,710,6373,251962,723,5753,202881,740,8334,264072,687,4428,158349,894,831,24209,769,17920,553156,721,5942,180274,730,2939,94089,743,4323,177213,730,3927,159114,720,5216
540,41440,642664,352,5079,65369,453,552,11353,488,498,7726,444,1064,8889,440,999,13078,352,158,2253,322,2414,58616,414,780,18722,408,447,10409,405,358,4681,495,344,4298,510,5218
541,31088,346608,147,3483,32959,167,1709,13596,133,1672,11920,113,2280,14304,112,1452,9006,80,195,1275,105,1863,17586,121,600,5806,123,327,3159,129,1178,10924,141,1060,9477,146,5218
542,159296,1048575,803,49504,1048575,366,9028,610906,797,7348,473909,563,17344,593684,367,7578,383979,552,1245,64224,470,17776,1048575,344,6021,365549,340,3311,195724,338,4663,295554,654,4359,284498,774,5218
543,45920,898068,466,9198,202521,472,3137,58996,484,2732,46579,426,4354,54794,325,2719,41751,325,281,5773,424,5327,119121,443,1816,37971,425,962,20311,423,1460,28795,469,1176,24757,475,5218
544,76368,1048575,884,10417,476771,373,7533,271516,862,5953,202630,714,6530,255864,910,9547,214382,68,1195,33291,124,29664,838664,703,11158,278475,119,5901,145734,117,4472,187831,904,3184,144636,901,5218
545,27776,380368,247,3537,70046,383,1919,24023,242,1412,18581,271,2344,27000,342,2637,15471,69,237,2069,242,5675,31388,73,1944,11092,74,1060,6084,75,950,16575,335,879,15654,353,5218
546,102608,1048575,400,16896,730515,350,5538,254341,383,4657,200219,347,7913,242156,244,5968,201328,340,664,28025,420,14096,675958,394,4749,223811,390,2569,119762,388,2820,131176,322,2572,113630,199,5219
547,108544,1048575,660,43312,1048575,434,11857,477031,666,10252,374667,425,14752,474374,692,6583,192245,345,628,22329,637,9299,350671,316,3032,113775,312,1599,59785,308,8226,314009,640,7431,280677,625,5219
548,92944,1048575,608,14272,806884,664,4778,262802,657,4446,199568,742,5335,259971,757,3253,138879,428,569,23681,529,9853,412457,237,3226,134476,238,1699,71306,238,2425,167447,815,2178,147906,815,5219
549,42368,1048575,593,7102,180813,512,2250,66761,549,1981,48507,524,3167,66190,584,2119,48843,665,282,4951,566,6067,149925,350,1995,47814,348,1050,24805,351,1865,46902,563,1759,41242,556,5219
550,34656,657598,456,6178,164411,495,3103,66097,463,2705,54605,477,3645,66648,347,2174,34368,346,279,3482,321,4776,75936,284,1533,23277,277,810,11699,262,2074,49724,519,1626,41147,527,5219
551,33264,587079,313,7668,94505,260,2534,33995,286,2114,27801,282,3330,34694,271,1514,18173,273,235,2252,151,2346,25255,148,778,8080,145,421,4262,138,1243,20122,291,991,15980,287,5219
552,58288,1048575,803,11409,458844,412,2889,145251,939,2772,103839,658,3536,121376,791,2997,122899,712,437,19895,804,7107,454547,793,2349,148032,793,1257,78040,792,1970,73628,834,1430,59719,916,5219
553,85776,1048575,410,10069,436555,442,4671,133625,455,3307,96769,402,4615,117042,975,3371,93080,553,546,13486,1013,8492,250172,664,2948,83614,661,1540,43444,663,2156,79381,392,1852,68045,402,5219
554,29072,420050,439,3026,56286,439,1565,21862,478,1623,18691,473,3198,25780,472,1316,17919,471,155,2059,397,2105,47473,429,685,15109,426,364,8032,422,967,12324,456,966,10594,459,5284
555,27120,251187,150,1156,12249,138,615,6466,201,706,5024,75,710,6417,390,1542,7657,112,130,929,127,2114,18906,142,672,6059,144,379,3220,133,299,3440,368,239,2915,400,5298
556,29280,171509,88,715,4575,88,644,2888,71,335,1040,26,841,3149,55,410,1755,62,99,353,86,1023,6232,89,329,1995,88,176,1065,90,157,891,80,108,531,71,5305
557,48368,998171,362,6572,135090,466,2237,42654,487,1736,32233,495,7097,50162,24,1741,27640,556,379,5350,231,5602,100210,231,1812,32452,234,961,17175,235,1308,30081,505,1089,25562,518,5314
